source_res,source_fps,nodes,scene,transport,effective_utilization,bandwidth_mib_s,throughput_fps,p50_latency_ms,p95_latency_ms,p99_latency_ms,deadline_misses,context_bytes,output_transport_bytes,total_transfer_bytes,avg_bytes_per_display_frame,avg_mib_s_over_clip,ingress_busy_fraction,egress_busy_fraction,link_busy_fraction,max_node_busy_fraction,required_effective_tops,available_effective_tops,compute_capacity_ratio,reconstructed_gop,authoritative_gop,stale_replays_rejected,bottleneck
360p,5,4,adversarial,finishing_owner,0.4,50,54.11765731560288,540.8106289531115,964.1744363261387,1178.1446475077737,562,81816064,566577600,648393664,1080656.1066666667,61.835638427734374,0.14217408301206175,0.9790434501465571,0.9790434501465571,0.16054404292631935,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,5,4,adversarial,finishing_owner,0.4,100,59.791857026176864,84.6970290996087,125.83990324511615,180.1663711406236,0,82227200,567960000,650187200,1083645.3333333333,62.006683349609375,0.07971646570760789,0.5445532065502483,0.5445532065502483,0.16562242606593536,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,finishing_owner,0.4,125,59.996680794675775,69.65897367968682,102.65327299609271,146.1944473124986,0,82227200,569342400,651569600,1085949.3333333333,62.138519287109375,0.06430681734434837,0.4391494841644302,0.4391494841644302,0.16530315826870828,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,finishing_owner,0.4,200,60.42666785744048,47.10189054980401,74.46512449755755,95.2365615703111,0,82227200,634315200,716542400,1194237.3333333333,68.33480834960938,0.041075011739983694,0.30945005943463905,0.30945005943463905,0.13527526508196072,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,finishing_owner,0.4,400,60.78972677609654,28.304321274901667,42.18593824877826,52.771656785154846,0,82227200,635697600,717924800,1196541.3333333333,68.46664428710938,0.021459272217689625,0.15842017439311495,0.15842017439311495,0.13541994571884167,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,finishing_owner,0.4,800,60.87147498743444,22.38923169164991,31.99109656455039,46.09929515988733,0,82227200,635697600,717924800,1196541.3333333333,68.46664428710938,0.011543510374942917,0.0817514655586464,0.0817514655586464,0.1356020544225502,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,finishing_owner,0.4,1600,60.88422463817324,20.221367845824716,29.08811984582462,44.280194779943486,0,82227200,635697600,717924800,1196541.3333333333,68.46664428710938,0.006572576909917084,0.04331966326786453,0.04331966326786453,0.13563045654084463,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,independent_au,0.4,12.5,60.102443933710106,90.12237909374926,119.1326085859364,148.14283807812353,0,41524736,45000000,86524736,144207.89333333334,8.251641845703125,0.3181508783120643,0.34871713831164974,0.34871713831164974,0.34211653535255254,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,independent_au,0.4,25,60.568137570343204,59.098556199218365,73.84735409765563,88.55246884374901,0,61670400,45000000,106670400,177784.0,10.172882080078125,0.238684802961574,0.17813228258581654,0.238684802961574,0.2563847480226643,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,independent_au,0.4,50,60.752088077481375,42.06445097460892,51.114003974218576,61.687865224608686,0,81816064,45000000,126816064,211360.10666666666,12.094122314453125,0.15960359043468145,0.09176672614751594,0.15960359043468145,0.18022557368466627,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,independent_au,0.4,100,60.823607897103194,30.531455049804208,39.398207049804114,52.26585748730395,0,82227200,45000000,127227200,212045.33333333334,12.133331298828125,0.08109202982305233,0.04837032314374174,0.08109202982305233,0.1684803584138745,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,independent_au,0.4,125,60.83031634249947,28.03586483984327,37.554821429686854,48.98608758984301,0,82227200,45000000,127227200,212045.33333333334,12.133331298828125,0.06520034092257958,0.03967381152022532,0.06520034092257958,0.16759999514493346,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,independent_au,0.4,200,60.85484460863034,24.292479524901864,33.36464301230444,46.81183708740173,0,82227200,45000000,127227200,212045.33333333334,12.133331298828125,0.04136606477510064,0.026631775943244763,0.04136606477510064,0.13623381079650831,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,independent_au,0.4,400,60.87856059032176,21.172991762450692,30.0397437624506,45.652798543700555,0,82227200,45000000,127227200,212045.33333333334,12.133331298828125,0.02149063128282601,0.015756219782495473,0.02149063128282601,0.13561783886523934,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,independent_au,0.4,800,60.885827023182664,19.613247881225107,28.479999881225012,44.510950585912724,0,82227200,45000000,127227200,212045.33333333334,12.133331298828125,0.011546232058187743,0.010314483299213549,0.011546232058187743,0.1356340261389084,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,independent_au,0.4,1600,60.889131547548786,18.833375940612314,27.70012794061222,43.48602249295618,0,82227200,45000000,127227200,212045.33333333334,12.133331298828125,0.006573106620847172,0.007593086816234079,0.007593086816234079,0.1356413875556151,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,raw_gather,0.4,12.5,4.211446811751622,66372.1398676504,125747.3131489006,131244.5456489003,600,41524736,1866240000,1907764736,3179607.8933333335,181.938623046875,0.022293194992222525,0.9997329853305316,0.9997329853305316,0.023972495921249934,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,5,4,adversarial,raw_gather,0.4,25,8.409803648474508,30744.333470750273,58183.333939500735,60832.91018950078,599,61670400,1866240000,1927910400,3213184.0,183.85986328125,0.03314106075080178,0.9985156976606906,0.9985156976606906,0.03559867408553045,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,5,4,adversarial,raw_gather,0.4,50,16.759268373761245,12938.640111375029,24418.900345750495,25644.648470750537,599,81816064,1866240000,1948056064,3246760.1066666665,185.781103515625,0.04402876493889873,0.9956039775109276,0.9956039775109276,0.049717612229956853,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,5,4,adversarial,raw_gather,0.4,100,33.279760080298985,4035.7934316874816,7566.426634812509,8050.5176113750495,597,82227200,1866240000,1948467200,3247445.3333333335,185.8203125,0.044369668131182365,0.9898427640477174,0.9898427640477174,0.09218436886779229,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,5,4,adversarial,raw_gather,0.4,125,41.45205369050294,2262.3712051249813,4184.050658249962,4531.69143949996,594,82227200,1866240000,1948467200,3247445.3333333335,185.8203125,0.04442995195593969,0.9869928290210398,0.9869928290210398,0.1142089079096568,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,5,4,adversarial,raw_gather,0.4,200,59.09075466550344,115.28800199999932,189.84571684374896,264.4034316874986,0,82227200,1866240000,1948467200,3247445.3333333335,185.8203125,0.04016692509565856,0.8811343272505155,0.8811343272505155,0.13228459858365044,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,INTERCONNECT_HEADROOM_LOW
360p,5,4,adversarial,raw_gather,0.4,400,60.10620935038804,62.397376999999324,99.87623442187396,137.3550918437486,0,82227200,1866240000,1948467200,3247445.3333333335,185.8203125,0.021217984959435637,0.45054241008250956,0.45054241008250956,0.13389728888854768,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,raw_gather,0.4,800,60.62713780581697,35.952064499999324,54.89149321093646,73.8309219218736,0,82227200,1866240000,1948467200,3247445.3333333335,185.8203125,0.011497174898571303,0.22964867088428895,0.22964867088428895,0.13505774982329438,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,4,adversarial,raw_gather,0.4,1600,60.864088069256795,23.86038876562452,33.53010312109291,45.29526188046839,0,82227200,1866240000,1948467200,3247445.3333333335,185.8203125,0.006570403126006856,0.11770766922716178,0.11770766922716178,0.13558559874637433,0.3042164736,3.2,10.51882549992191,5.1757056,3.9105331199999998,1,HEADROOM
360p,5,8,optimistic,owner_only,0.4,12.5,60.736793175333105,46.89322248968688,56.82996565374924,66.76670881781138,0,20556800,15000000,35556800,59261.333333333336,3.390960693359375,0.15916677692778497,0.12070518287841413,0.15916677692778497,0.09192778945399169,0.02025713664,0.8,39.49225471581753,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,owner_only,0.4,25,60.902326850303524,27.539429986405935,34.959792226408354,42.63276502640838,0,20556800,15000000,35556800,59261.333333333336,3.390960693359375,0.08000329490815852,0.06295317107453767,0.08000329490815852,0.09217833190157033,0.02025713664,0.8,39.49225471581753,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,owner_only,0.4,50,60.953794626203575,19.22079595320281,26.64115819320523,34.314130993205254,0,20556800,15000000,35556800,59261.333333333336,3.390960693359375,0.04023863164910427,0.033941337781352145,0.04023863164910427,0.09225623062850753,0.02025713664,0.8,39.49225471581753,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,owner_only,0.4,100,60.979561149011616,15.061478936601247,22.481841176603666,30.15481397660369,0,20556800,15000000,35556800,59261.333333333336,3.390960693359375,0.020331085910043043,0.019417025215305316,0.020331085910043043,0.0922952293862592,0.02025713664,0.8,39.49225471581753,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,owner_only,0.4,125,60.984717067893804,14.229615533280935,21.649977773283354,29.32295057328338,0,20556800,15000000,35556800,59261.333333333336,3.390960693359375,0.016347556904644928,0.016510689037622032,0.016510689037622032,0.09230303309469792,0.02025713664,0.8,39.49225471581753,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,owner_only,0.4,200,60.99245258120373,12.981820428300466,20.402182668302885,28.07515546830291,0,20556800,15000000,35556800,59261.333333333336,3.390960693359375,0.010371000184913623,0.01215026314666122,0.01215026314666122,0.09231474113197972,0.02025713664,0.8,39.49225471581753,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,owner_only,0.4,400,60.998900341508396,11.941991174150075,19.362353414152494,27.03532621415252,0,20556800,15000000,35556800,59261.333333333336,3.390960693359375,0.005389377940573353,0.008515729813865652,0.008515729813865652,0.09232450009883901,0.02025713664,0.8,39.49225471581753,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,owner_only,0.4,800,61.00212473290199,11.42207654707488,18.8424387870773,26.515411587077324,0,20556800,15000000,35556800,59261.333333333336,3.390960693359375,0.002898171826859088,0.006698174966256428,0.006698174966256428,0.09232938035605463,0.02025713664,0.8,39.49225471581753,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,owner_only,0.4,1600,61.00373705643275,11.162119233537283,18.5824814735397,26.255454273539726,0,20556800,15000000,35556800,59261.333333333336,3.390960693359375,0.0016524700038461557,0.0057893254838195475,0.0057893254838195475,0.09233182067814472,0.02025713664,0.8,39.49225471581753,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,finishing_owner,0.4,12.5,60.09519348707326,46.89322248968688,56.82996565374924,66.76670881781138,0,20967936,16382400,37350336,62250.56,3.562005615234375,0.1606351094821255,0.1299937088452876,0.1606351094821255,0.09080299737239036,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,finishing_owner,0.4,25,59.040659250227556,27.539429986405935,87.44585754281434,198.08297912484522,0,40702464,89649600,130352064,217253.44,12.431341552734375,0.15356433958020638,0.3412413169540354,0.3412413169540354,0.08242430464217311,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,finishing_owner,0.4,50,59.459959036191485,44.61022605140579,100.12878684242241,182.01453513343768,0,41113600,225124800,266238400,443730.6666666667,25.390472412109375,0.07850495294675507,0.4302834597411444,0.4302834597411444,0.06690439005059602,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,finishing_owner,0.4,100,60.076348136566374,37.17725325140577,78.32012739691345,132.6465952924209,0,61670400,363364800,425035200,708392.0,40.534515380859375,0.060081831667822105,0.35177873589399905,0.35177873589399905,0.052232478684772043,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,finishing_owner,0.4,125,60.23393544681743,30.267926746405692,73.80910106281226,106.80340037921815,0,61670400,429720000,491390400,818984.0,46.862640380859375,0.04843087619312384,0.3339473202359094,0.3339473202359094,0.04619197528509835,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,finishing_owner,0.4,200,60.5127387278778,26.386930070253356,53.750164018007126,81.11339796576067,0,82227200,498840000,581067200,968445.3333333334,55.414886474609375,0.041141586756912894,0.2447391808831518,0.2447391808831518,0.03864176266998552,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,finishing_owner,0.4,400,60.81459620401779,17.67626539740172,31.557882371278538,48.73539778265513,0,102784000,569342400,672126400,1120210.6666666667,64.09896850585938,0.026841145621811478,0.14244988639190748,0.14244988639190748,0.030927435904916485,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,finishing_owner,0.4,800,60.99791673504828,11.57337919745055,18.71418768438889,27.502945390077002,0,142664192,637080000,779744192,1299573.6533333333,74.36220092773438,0.02007125976077883,0.08208881483999553,0.08208881483999553,0.023376086601725653,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,finishing_owner,0.4,1600,61.10024400847494,6.873986878725077,11.468365731569065,15.23876997503794,0,163220992,703435200,866656192,1444426.9866666666,82.65077514648438,0.013100634935977082,0.04758487534799972,0.04758487534799972,0.015914173073821425,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,independent_au,0.4,12.5,60.64253827438925,51.566226640077616,64.84082991156174,78.11543318304575,0,20967936,20250000,41217936,68696.56,3.9308486938476563,0.16209816808520475,0.16100112739366393,0.16209816808520475,0.09163002769545832,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,independent_au,0.4,25,60.91110144455407,27.873215997148122,35.37905456429871,42.216356200040536,0,40702464,20250000,60952464,101587.44,5.812879943847657,0.15842934657610294,0.08329351470834231,0.15842934657610294,0.08503555423183871,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,independent_au,0.4,50,61.03553146488911,18.576824562147976,22.36974384572386,25.997186802149372,0,41113600,20250000,61363600,102272.66666666667,5.852088928222656,0.08058518040375391,0.04417325517092337,0.08058518040375391,0.06867722531707156,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,independent_au,0.4,100,61.09965683884468,12.075736319286989,14.943905278574675,17.611229316788013,0,61670400,20250000,81920400,136534.0,7.812538146972656,0.06110523377366815,0.024553818592706944,0.06110523377366815,0.05312217906832715,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,independent_au,0.4,125,61.11199044144157,11.227183615429567,13.436762306289893,15.830967295431037,0,61670400,20250000,81920400,136534.0,7.812538146972656,0.04913687311030921,0.02062481187660166,0.04913687311030921,0.04686533481755737,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,independent_au,0.4,200,61.13703749089354,8.419759999643475,10.419189057680342,12.500658437144011,0,82227200,20250000,102477200,170795.33333333334,9.772987365722656,0.04156603691833011,0.014729901785385503,0.04156603691833011,0.03904042260742619,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,independent_au,0.4,400,61.16136655645874,5.984940830268556,7.378409538393498,9.037099366518618,0,102784000,20250000,123034000,205056.66666666666,11.733436584472656,0.026994196272611976,0.009814336386743104,0.026994196272611976,0.03110378695414263,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
360p,5,8,optimistic,independent_au,0.4,800,61.1761087284308,4.505389218660639,5.534595390357936,6.8287236799108655,0,142664192,20250000,162914192,271523.6533333333,15.536708068847656,0.020129893530223885,0.007355395353186068,0.020129893530223885,0.02344437469568035,0.02025713664,6.4,315.93803772654024,0.342171648,0.2875392,1,HEADROOM
